experiment,model,dataset,item_id,domain_prompt,type_prompt,prompt_id,question,gold,completion,pred,latency_sec,eval_count,num_ctx,num_predict,temperature,seed
week0_crossdomain_smoke,mistral:7b-instruct,finqa,ETFC/2014/page_26.pdf-2,finance,program,finance_program_v1,what was the total return percentage for e*trade financial corporation for the five years ended 12/14?,37.81%," Answer: The total return percentage for e*Trade Financial Corporation for the five years ended 12/14 is approximately 35.68%.

Steps:
1) Use the formula for calculating the total return percentage: (Final value / Initial value) - 1 * 100%
2) Bind values from context: Initial value = 100.00 (12/09), Final value = 137.81 (12/14)
3) Compute carefully: (137.81 / 100.00) - 1 * 100% = 37.81%
4) Double-check units/periods: The data is given in terms of year-end values, and the period is indeed five years.",The total return percentage for e*Trade Financial Corporation for the five years ended 12/14 is approximately 35.68%.,1.8797056674957275,183,4096,512,0.2,1234
week0_crossdomain_smoke,mistral:7b-instruct,finqa,ZBH/2003/page_40.pdf-1,finance,program,finance_program_v1,what was the difference in operating profit for the americas as a percentage of net sales between 2001 and 2003?,3.8%," Answer: 3.7% (rounded to 2 decimal places)

Steps:
1) The formula to find the difference in operating profit for the Americas as a percentage of net sales between 2001 and 2003 is: Operating Profit in 2003 - Operating Profit in 2001 / Net Sales in 2001 * 100%

2) Bind values from data/context:
   - Operating Profit in 2003 for the Americas: 48.3% (from the context)
   - Operating Profit in 2001 for the Americas: 47.4% (from the context)
   - Net Sales in 2001: Not explicitly provided, but since we are looking for the difference in operating profit as a percentage of net sales, we can assume that net sales in 2001 is the same as in 2003 for the Americas (as there's no mention of changes in net sales for the Americas between 2001 and 2003). Net Sales in 2003 for the Americas: Not explicitly provided, but it can be calculated by finding the total net sales and then finding the percentage of that total that corresponds to the operating profit for the Americas (48.3%).

3) Compute carefully:
   - Net Sales in 2003 for the Americas: Total Net Sales * 48.3% (assuming total net sales is 100%)
   - Operating Profit Difference: (Operating Profit in 2003 - Operating Profit in 2001) / Net Sales in 2001 * 100% = ((48.3% - 47.4%) / 47.4%) * 100% = 3.7% (rounded to 2 decimal places)

4) Double-check units/periods: The units are in percentages and the periods are years, which aligns with the problem statement.",3.7% (rounded to 2 decimal places),5.228691339492798,474,4096,512,0.2,1234
week0_crossdomain_smoke,mistral:7b-instruct,finqa,AAPL/2014/page_38.pdf-3,finance,program,finance_program_v1,what was the change in amount of long term debt between 2014 and 2012?,28987, Answer: The change in amount of long term debt between 2014 and 2012 is $28987 - $0 = $28987 million.,The change in amount of long term debt between 2014 and 2012 is $28987 - $0 = $28987 million.,0.774303674697876,42,4096,512,0.2,1234
week0_crossdomain_smoke,mistral:7b-instruct,finqa,ETR/2003/page_84.pdf-2,finance,program,finance_program_v1,"what amount of long-term debt due in the next 36 months as of december 31 , 2003 , in millions?",1041.5," Answer: The total long-term debt due in the next 36 months (as of December 31, 2003) can be calculated by adding up the debt maturities for the years 2004, 2005, and 2006.

Using the data provided:
- For 2004: $503,215 (in thousands) = $503,215 / 1000 = $503,215,000
- For 2005: $462,420 (in thousands) = $462,420 / 1000 = $462,420,000
- For 2006: $75,896 (in thousands) = $75,896 / 1000 = $75,896,000

Adding these together gives: $503,215,000 + $462,420,000 + $75,896,000 = $1,041,521,000

Answer: The total long-term debt due in the next 36 months (as of December 31, 2003) is $1,041,521,000.","The total long-term debt due in the next 36 months (as of December 31, 2003) can be calculated by adding up the debt maturities for the years 2004, 2005, and 2006.",3.5662214756011963,324,4096,512,0.2,1234
week0_crossdomain_smoke,mistral:7b-instruct,finqa,LMT/2012/page_47.pdf-3,finance,program,finance_program_v1,what is the growth rate in operating profit for space systems in 2011?,3.2%," Answer: The growth rate in operating profit for space systems in 2011 is a decrease of 3.0% (3.0 %). This can be calculated by subtracting the operating profit for 2011 ($1063 million) from the operating profit for 2010 ($1030 million), and then dividing the result by the operating profit for 2010, and multiplying by 100. So, (1063 - 1030) / 1030 * 100 = -3.0%.","The growth rate in operating profit for space systems in 2011 is a decrease of 3.0% (3.0 %). This can be calculated by subtracting the operating profit for 2011 ($1063 million) from the operating profit for 2010 ($1030 million), and then dividing the result by the operating profit for 2010, and multiplying by 100. So, (1063 - 1030) / 1030 * 100 = -3.0%.",1.6534216403961182,131,4096,512,0.2,1234
week0_crossdomain_smoke,mistral:7b-instruct,finqa,MAS/2018/page_35.pdf-3,finance,program,finance_program_v1,what was the percentage growth in the operating profit as reported from 2017 to 2018,1.4%," To find the percentage growth in the operating profit as reported from 2017 to 2018, we can use the following formula:

Percentage Growth = ((Operating Profit 2018 - Operating Profit 2017) / Operating Profit 2017) * 100%

From the context provided, we have:
- Operating Profit 2018 = $1211 million
- Operating Profit 2017 = $1194 million

Plugging these values into the formula:

Percentage Growth = ((1211 - 1194) / 1194) * 100% = (17 / 1194) * 100% = 1.43% [+ units/%]

So, the percentage growth in the operating profit as reported from 2017 to 2018 is approximately 1.43%.",,2.649651527404785,228,4096,512,0.2,1234
week0_crossdomain_smoke,mistral:7b-instruct,finqa,SYY/2019/page_9.pdf-2,finance,program,finance_program_v1,what was the change in the percentage of sales to restaurants from 2018 to 2019?,0%," Answer: The change in the percentage of sales to restaurants from 2018 to 2019 can be calculated by subtracting the percentage of sales to restaurants in 2018 from the percentage of sales to restaurants in 2019.

Using the provided data, we have:
- Percentage of sales to restaurants in 2018: 62%
- Percentage of sales to restaurants in 2019: 62%

To find the change, subtract the two values:

Answer: Change in percentage of sales to restaurants from 2018 to 2019 = 62% - 62% = 0%

There was no change in the percentage of sales to restaurants from 2018 to 2019.",The change in the percentage of sales to restaurants from 2018 to 2019 can be calculated by subtracting the percentage of sales to restaurants in 2018 from the percentage of sales to restaurants in 2019.,2.238430976867676,184,4096,512,0.2,1234
week0_crossdomain_smoke,mistral:7b-instruct,finqa,ETR/2002/page_86.pdf-3,finance,program,finance_program_v1,what are the annual other sinking fund requirements as a percentage of annual long-term debt maturities ( excluding lease obligations ) and annual cash sinking fund requirements for debt outstanding in 2007?,6.35%," To find the annual other sinking fund requirements as a percentage of annual long-term debt maturities (excluding lease obligations) and annual cash sinking fund requirements for debt outstanding in 2007, we can use the following formula:

(Other sinking fund requirements for 2007) / (Annual long-term debt maturities + Annual cash sinking fund requirements for debt outstanding in 2007) * 100%

From the provided data, we have:
- Other sinking fund requirements for 2007: $30.2 million
- Annual long-term debt maturities (excluding lease obligations) and annual cash sinking fund requirements for debt outstanding in 2007: $475288

Plugging these values into the formula, we get:

($30.2 million) / ($475288 + $30.2 million) * 100% = 6.19%

So, the annual other sinking fund requirements as a percentage of annual long-term debt maturities (excluding lease obligations) and annual cash sinking fund requirements for debt outstanding in 2007 is approximately 6.19%.",,3.0529258251190186,279,4096,512,0.2,1234
week0_crossdomain_smoke,mistral:7b-instruct,finqa,ZBH/2003/page_58.pdf-1,finance,program,finance_program_v1,what percent increase did inventories receive between 2002 and 2003?,104.85%, Answer: Answer: 105.6% [+ $],Answer: 105.6% [+ $],0.6459779739379883,16,4096,512,0.2,1234
week0_crossdomain_smoke,mistral:7b-instruct,finqa,AMT/2010/page_34.pdf-2,finance,program,finance_program_v1,on february 112011 what was the market capitalization,22556579533.3," Steps:
1) The correct formula for market capitalization is Market Cap = Number of Shares Outstanding * Share Price.
2) Bind values from data/context: Number of Shares Outstanding = 397612895, Share Price = $56.73 (given in the context).
3) Compute carefully: Market Cap = 397612895 * $56.73 = $22,042,916,807.5.
4) Double-check units/periods: The units are in dollars and the period is February 11, 2011.
Final line: Answer: $22,042,916,807.5.","$22,042,916,807.5.",1.913872241973877,174,4096,512,0.2,1234
week0_crossdomain_smoke,mistral:7b-instruct,finqa,PM/2014/page_67.pdf-2,finance,program,finance_program_v1,"what was the total of euro notes issued in 2014 , in millions of dollars approximately?",3098," Answer: The total of euro notes issued in 2014, in millions of dollars approximately, is 4.252 (in USD).

Steps:
1) The formula to calculate the total of euro notes issued in 2014 is the sum of the face values of each euro note issuance.
2) Bind values from data/context: a = 1029, b1 = 697, b2 = 1372.
3) Compute carefully: Total = a + b1 + b2 = 1029 + 697 + 1372 = 3098 (in euros). To convert to millions of dollars, we divide by 1,000,000: Total = 3098 / 1,000,000 = 3.098. Rounding to two decimal places gives us 3.098 million euros, which is approximately 3.098 * 1.24 (exchange rate in 2014) = 3.850 (in millions of USD). However, since there was an additional euro note issue b with a face value of 1000 million euros, the total should be adjusted: Total = 3.850 + 1000 = 4.850 (in millions of euros). Rounding to two decimal places gives us 4.850 * 1.24 (exchange rate in 2014) = 6.008 (in millions of USD).
4) Double-check units/periods: The total is given in millions of dollars, and the data provided is for the year 2014.","The total of euro notes issued in 2014, in millions of dollars approximately, is 4.252 (in USD).",4.649498701095581,397,4096,512,0.2,1234
week0_crossdomain_smoke,mistral:7b-instruct,finqa,ETR/2002/page_24.pdf-1,finance,program,finance_program_v1,what was the percent of the increase in non-utility nuclear earnings in 2002,57%," Answer: The provided data does not directly give the initial and final earnings for non-utility nuclear in a format that can be used to calculate a percentage increase. However, we can find the difference in earnings between 2001 and 2002, which is $201 million - $49 million = $152 million.

To find the percentage increase, we need the initial value. From the context, we can see that the earnings for non-utility nuclear in 2001 were $128 million.

So, the percentage increase would be: (152 - 49) / 49 * 100% = 216.3%.

However, it's important to note that this calculation assumes a linear growth from 2000 to 2001, which might not be the case in reality. The actual percentage increase might be different if the earnings in 2001 were influenced by factors other than the acquisitions mentioned in the context.

Answer: Approximately 216.3% (assuming linear growth from 2000 to 2001).","The provided data does not directly give the initial and final earnings for non-utility nuclear in a format that can be used to calculate a percentage increase. However, we can find the difference in earnings between 2001 and 2002, which is $201 million - $49 million = $152 million.",2.833019733428955,257,4096,512,0.2,1234
